805,0,0.0,1.0,1.0,1.0,1.0,1.0,90.0,56.7,17.6,3.2215909089999997,1.0,1.0,2.0,0.0,2.0,238.2,393.0,3522.0,2481.0,2780.0,0.0,0.0,73.3,10.5,55.4,0.19047619,2.797709924,2.1145038169999997,0.400763359,26.2,79.7,12.6,57.5,0.21739130399999998,4.1727748689999995,3.010471204,0.659685864,19.1,83.3,9.9,62.7,0.15789473699999998,5.20625,3.91875,0.61875,16.0,221.7,89.5,63.7,9.9,46.4,0.213362069,20.8,3.0625,0.47596153799999996,2.230769231,64.6,,,,,,99.3,60.8,36.1,1.684210526,0.5,99.7,56.9,41.8,1.3612440190000001,,28.5,1170,480,340,100,300.0,120.0,120.0,0.0,2710.0,30.0,2570.0,50.0,5.34,0.552,77.12,36.09,0.276,0.792,0.792,4.82,52.1,2.8,0.242,0.37,19.41,757.03,5.24,0.552,40.58,18.96,0.64,0.86,0.86,700.73,266.54,3.24,0.58,1.38,23.551,1016.24,6.82,0.552,104.16,35.04,0.58,0.792,0.792,37.66,114.92,5.89,0.242,0.74,21.861,839.36,31.66,0.552,76.03,27.64,0.276,0.87,0.87,12.57,81.07,15.94,0.242,0.29600000000000004,21.761999999999997,970.68
811,0,0.0,1.0,1.0,0.0,0.0,1.0,97.0,0.9,0.2,4.5,1.0,0.0,1.0,0.0,1.0,301.0,301.0,15515.0,,,0.0,0.0,78.3,42.9,36.0,1.19205298,3.658878505,1.6822429909999999,2.004672897,21.4,,,,,,,,,,,,,,,,,44.4,73.0,6.2,3.2,2.7,1.185185185,0.8,7.75,4.0,3.375,,,,,,,98.3,31.7,65.1,0.486943164,0.2,98.1,33.1,63.8,0.518808777,,41.2,9350,2660,1350,230,13370.0,190.0,190.0,0.0,4210.0,160.0,60.0,0.0,10.25,0.49,8.23,68.66,0.74,0.97,0.13,37.71,511.89,1.39,0.39,0.94,18.08,,21.06,0.84,6.13,68.54,1.0,0.97,0.13,8.25,258.52,3.52,0.27,1.25,14.01,,26.72,0.49,6.22,60.59,1.33,0.73,0.13,7.57,139.87,7.51,0.27,0.77,15.87,,262.57,0.53,11.4,126.52,0.43,0.88,0.13,16.46,287.12,40.33,0.27,1.1,27.39,
813,0,1.0,1.0,1.0,0.0,1.0,1.0,90.0,82.0,9.7,8.453608247,1.0,0.0,2.0,1.0,2.0,86.2,516.0,17298.0,13732.0,93502.0,1.0,1.0,75.8,29.0,43.7,0.663732394,15.79166667,9.104166667000001,6.041666667,4.8,27.3,12.8,12.0,1.066666667,13.65,6.0,6.4,2.0,73.8,41.7,26.3,1.585551331,56.76923077,20.23076923,32.07692308,1.3,1099.3,81.2,80.5,37.6,39.2,0.959183673,2.5,32.2,15.04,15.68,84.3,92.0,44.7,46.6,0.9592274679999999,0.7,99.8,56.3,42.5,1.324705882,0.1,99.8,49.9,49.5,1.0080808079999999,0.0621,42.9,1030,130,890,0,1270.0,120.0,160.0,40.0,290.0,70.0,120.0,0.0,45.65,0.55,7.86,24.07,0.28,1.58,0.13,46.66,263.88,3.13,0.24,0.91,36.17,785.5,361.11,2.3,11.83,44.1,0.28,7.69,0.13,78.36,313.1,27.68,0.24,0.81,52.78,1466.58,1417.69,1.52,12.27,75.66,0.35,2.18,0.13,37.72,327.63,210.8,0.24,0.99,50.51,1723.99,2800.0,1.34,12.67,125.3,0.7,1.85,0.13,72.62,583.17,467.75,0.24,1.61,46.65,2765.85
829,0,1.0,1.0,0.0,1.0,0.0,0.0,50.0,19.2,6.1,3.147540984,1.0,0.0,1.0,1.0,3.0,23.4,198.5,410.0,558.0,1820.0,1.0,1.0,59.6,31.5,18.1,1.7469879519999998,2.223880597,0.6753731340000001,1.175373134,26.8,76.7,57.1,16.0,3.5625,4.1236559139999995,0.8602150540000001,3.069892473,18.6,74.5,39.0,25.7,1.506666667,10.34722222,3.5694444439999997,5.416666667,7.2,739.9,83.0,39.9,18.4,11.9,1.546218487,13.0,3.069230769,1.415384615,0.915384615,88.4,89.2,55.2,31.7,1.741324921,6.0,99.3,93.3,5.1,18.29411765,0.1,99.8,92.5,6.4,14.453125,0.0,39.0,1140,350,460,170,1380.0,910.0,100.0,260.0,3100.0,990.0,290.0,290.0,2.88,0.54,2.02,24.28,0.27,0.7,0.11,0.74,8.83,1.41,0.27,0.25,12.53,,,0.54,6.89,24.28,0.32,0.7,0.11,2.55,8.8,9.7,0.27,0.25,5.59,,26.66,0.54,11.4,27.36,0.68,0.7,0.11,4.21,14.65,47.0,0.27,0.25,6.88,,474.86,1.06,13.54,38.84,0.74,0.7,0.11,11.53,32.41,77.24,0.27,0.25,8.78,
834,0,1.0,1.0,1.0,1.0,0.0,0.0,97.9,4.4,0.4,11.0,1.0,0.0,1.0,1.0,1.0,0.7,83.6,3908.0,3811.0,6784.0,1.0,0.0,89.9,76.3,12.4,6.1,10.1011236,1.393258427,8.573033707999999,8.9,,,,,,,,,98.4,85.2,8.7,9.793103448,65.6,5.8,56.8,1.5,0.5,0.4,64.3,55.4,7.2,7.694444444,4.7,13.68085106,11.78723404,1.531914894,90.1,95.9,85.0,9.8,8.673469388,0.9,99.7,94.8,4.9,19.34693878,0.1,99.9,94.8,5.1,18.58823529,0.0379,32.7,570,300,240,10,170.0,1.0,1.0,1.0,260.0,110.0,100.0,0.0,4.81,1.66,9.29,60.7,1.51,3.59,0.12,4.74,997.11,9.29,0.25,5.41,18.48,1096.61,3.35,0.54,4.64,36.33,0.29,1.18,0.12,6.48,46.57,7.64,0.25,0.52,14.5,891.23,10.68,1.5,7.65,49.39,1.38,5.37,0.12,5.88,852.65,9.3,0.32,6.4,16.66,854.97,12.75,1.33,7.19,34.22,7.21,1.96,0.12,9.36,53.62,12.18,0.25,0.66,14.44,821.82
859,0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,,,,1.0,1.0,2.0,1.0,1.0,17.0,247.5,4418.0,7195.0,1877.0,0.0,1.0,73.0,37.3,34.6,1.077777778,2.744360902,1.30075188,1.402255639,26.6,,,,,,,,,,,,,,,,,1038.6,92.0,65.1,30.0,31.9,0.9404388709999999,15.9,4.094339623,1.8867924530000002,2.006289308,88.3,94.3,44.6,47.4,0.94092827,3.6,99.7,47.0,52.4,0.896946565,0.0,99.8,42.9,56.5,0.759292035,0.0,40.8,500,200,260,30,20.0,1.0,1.0,1.0,1190.0,0.0,1130.0,0.0,16.45,0.55,12.03,47.04,0.28,0.78,0.14,6.42,96.41,7.96,0.38,0.72,66.34,,11.0,0.88,7.28,73.3,0.28,0.97,0.14,10.8,125.54,9.45,0.24,0.31,34.71,,36.8,0.82,6.97,79.49,0.28,0.75,0.14,43.66,143.76,15.64,0.24,0.43,34.75,,990.71,1.8,27.42,270.57,3.68,0.75,1.55,1530.0,1198.0,109.87,2.67,3.69,57.25,
865,0,1.0,1.0,1.0,0.0,0.0,1.0,29.7,22.0,26.5,0.830188679,1.0,0.0,1.0,1.0,1.0,37.2,301.0,3808.0,4041.0,4265.0,1.0,0.0,70.3,29.9,38.9,0.768577495,4.421383648,2.446540881,1.880503145,15.9,,,,,,,,,,,,,,,,,0.0,1.0,63.4,27.1,33.7,0.804154303,7.6,8.342105262999999,3.565789474,4.434210526,43.6,94.3,46.2,48.2,0.9585062240000001,1.7,99.8,65.2,34.5,1.8898550719999998,0.0,99.9,58.9,40.8,1.443627451,0.0,32.5,9580,7360,1210,630,1310.0,1070.0,100.0,100.0,1110.0,270.0,340.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,91.4,8.6,10.62790698,1.0,0.0,1.0,1.0,1.0,41.5,116.7,7438.0,6013.0,7239.0,0.0,1.0,92.3,48.9,42.6,1.148148148,13.0,6.0,6.887323943999999,7.1,96.7,43.7,52.2,0.837164751,33.34482759,18.0,15.06896552,2.9,,,,,,,,,,,59.2,28.67,29.5,0.971864407,4.84,12.23140496,5.923553719,6.095041322,93.39,95.6,47.53,47.53,1.0,2.79,99.89,47.74,52.01,0.9179004040000001,0.05,99.97,39.16,60.53,0.646951925,0.01,32.05,11520,9930,950,210,440.0,330.0,60.0,0.0,910.0,520.0,190.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,0,1.0,1.0,1.0,1.0,0.0,0.0,93.3,5.0,0.8,6.25,1.0,1.0,2.0,1.0,2.0,35.9,301.0,512.0,12934.0,300190.0,1.0,1.0,74.8,32.1,37.3,0.8596112309999999,12.26229508,6.114754098,5.262295082,6.1,88.0,45.4,38.4,1.181818182,55.0,24.0,28.375,1.6,,,,,,,,,371.1,81.0,38.1,15.6,19.5,0.8,4.5,8.466666667,3.4666666669999997,4.333333333,92.5,94.6,41.6,51.8,0.803088803,2.8,99.8,48.0,51.4,0.93385214,0.07,99.9,48.4,51.3,0.943469786,0.04,36.3,7830,2510,1240,40,590.0,320.0,130.0,0.0,280.0,260.0,10.0,0.0,5.74,0.55,14.97,138.5,0.44,0.75,0.14,2.26,50.68,0.52,0.24,0.55,25.74,,,,23.48,,,,,,,,,,,,2800.0,62.99,23.56,343.36,5.01,3.79,1.32,858.35,1198.0,748.0,1.52,3.21,66.66,1738.51,2800.0,3.43,33.04,254.0,2.41,0.75,1.86,1235.04,747.07,36.64,2.71,3.33,24.92,3175.3
891,0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,83.9,16.0,5.24375,0.0,1.0,1.0,1.0,2.0,4.6,216.7,4081.0,3886.0,10098.0,0.0,1.0,89.5,55.8,30.1,1.852348993,8.689320387999999,2.9223300969999997,5.417475727999999,10.3,,,,,,,,,96.0,75.8,17.7,4.333333333,22.85714286,4.214285714,18.04761905,4.2,1776.2,90.0,59.5,35.8,20.7,1.729468599,8.1,7.345679012000001,4.419753086,2.555555556,90.2,90.2,60.1,29.1,2.065292096,1.3,99.7,89.1,10.4,8.567307692,0.1,99.9,87.8,11.8,7.440677966,0.0449,53.2,3720,2990,260,190,2130.0,2070.0,20.0,20.0,1230.0,530.0,200.0,170.0,32.35,0.54,3.28,22.88,0.29,1.05,0.12,4.05,12.49,1.08,0.25,0.25,20.9,301.0,20.72,0.54,2.99,22.88,0.29,0.71,0.12,4.8,23.23,0.94,0.25,0.25,11.47,301.55,7.6,0.54,3.59,28.24,0.29,0.71,0.12,2.14,21.92,2.33,0.25,0.26,10.22,330.31,83.62,0.31,10.41,51.15,0.29,0.71,0.12,4.91,51.74,21.5,0.25,0.26,11.07,371.05
900,1,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,62.1,27.7,28.4,0.9765625,,,,34.7,,,,,,,,,,,,,,,,,,,19.41,7.06,9.77,0.722620266,5.63,,,,,86.04,40.93,44.83,0.913004684,2.91,,,,,,,,,,,,2540,1030,430,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,56.7,20.4,2.779411765,1.0,0.0,1.0,1.0,1.0,2.2,143.5,616.0,538.0,403.0,0.0,1.0,92.7,63.3,30.6,2.065217391,14.9516129,4.935483871000001,10.20967742,6.2,94.0,72.1,19.9,3.623115578,15.40983607,3.262295082,11.81967213,6.1,,,,,,,,,545.9,78.0,65.5,40.4,21.0,1.9238095240000002,10.4,6.298076922999999,3.884615385,2.019230769,95.6,97.2,60.5,36.3,1.6666666669999999,1.0,99.9,67.9,30.3,2.2409240919999998,0.0,99.9,66.6,32.0,2.08125,0.0,22.4,1490,390,830,190,1380.0,1160.0,90.0,90.0,450.0,50.0,110.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,0,0.0,1.0,0.0,1.0,1.0,0.0,98.2,0.5,0.1,5.0,1.0,0.0,1.0,1.0,4.0,0.5,301.0,2983.0,2521.0,19702.0,1.0,1.0,86.3,55.6,28.7,1.6956521740000001,7.016260162999999,2.333333333,4.5203252030000005,12.3,,,,,,,,,,,,,,,,,2858.6,85.0,37.5,21.2,14.5,1.462068966,3.1,12.09677419,6.838709677000001,4.677419355,85.6,94.1,58.4,35.0,1.668571429,2.2,99.8,76.0,23.6,3.220338983,0.1,99.9,76.2,23.4,3.256410256,0.024,47.8,5130,1990,2020,380,1400.0,1290.0,60.0,0.0,120.0,1.0,1.0,1.0,63.02,0.54,6.2,31.81,0.29,0.71,0.12,10.96,39.73,2.22,0.27,0.25,34.75,,,0.54,2.13,29.36,0.29,0.71,0.12,7.6,45.33,2.58,0.25,0.25,28.13,366.68,102.9,1.68,4.1,29.36,0.29,0.8,0.12,27.58,81.76,55.97,0.25,0.25,37.18,434.23,2720.83,13.4,15.84,17.64,1.71,1.64,2.25,1260.89,517.78,714.65,4.54,1.99,41.82,686.93
930,0,0.0,1.0,1.0,0.0,0.0,1.0,99.0,8.5,1.1,7.727272727000001,1.0,0.0,1.0,1.0,1.0,8.3,156.7,806.0,457.0,841.0,0.0,1.0,72.2,47.5,21.0,2.2671755730000003,8.022222222,2.333333333,5.277777778,9.0,,,,,,,,,95.9,76.3,17.7,4.416666667,73.76923077,13.61538462,58.69230769,1.3,388.7,63.0,58.1,36.9,18.1,2.038674033,5.2,11.17307692,7.096153846,3.480769231,88.9,94.6,63.9,30.5,2.095081967,1.5,99.8,73.7,25.8,2.8565891469999998,0.1,99.7,70.7,28.7,2.4634146340000003,0.0479,37.9,4260,2420,1260,460,980.0,870.0,70.0,10.0,260.0,100.0,90.0,10.0,16.09,0.54,7.98,27.4,0.28,0.7,0.14,2.43,14.23,1.16,0.25,0.24,19.38,533.5,,1.02,3.24,27.4,0.28,0.7,0.14,14.88,32.75,4.94,0.25,0.24,29.97,534.5,188.08,0.75,4.25,27.4,0.28,0.7,0.14,9.55,53.0,44.31,0.25,0.5,27.55,775.0,169.46,1.06,6.25,30.39,0.28,0.7,0.14,26.52,64.17,38.07,0.25,0.24,21.04,1163.4
934,0,0.0,1.0,1.0,1.0,0.0,1.0,27.0,6.6,4.4,1.5,1.0,1.0,2.0,0.0,1.0,65.9,301.0,521.0,1013.0,3554.0,0.0,1.0,74.8,55.9,20.2,2.746268657,3.169491525,0.855932203,2.368644068,23.6,,,,,,,,,,,,,,,,,8.6,13.0,50.6,35.9,13.3,2.69924812,13.6,3.720588235,2.639705882,0.977941176,61.9,,,,,,99.4,77.9,21.0,3.70952381,0.4,99.6,75.5,23.6,3.1991525419999998,,18.0,3880,2900,330,300,2140.0,2120.0,0.0,0.0,560.0,490.0,20.0,0.0,12.78,0.47,14.12,63.91,0.5,0.9,0.9,34.93,10.17,2.46,0.43,0.8,29.02,466.81,105.72,7.15,7.94,90.22,0.45,9.23,9.23,208.08,76.21,19.96,0.69,1.39,45.58,618.47,229.57,5.51,10.82,135.91,0.72,2.3,2.3,322.91,168.07,31.68,1.35,1.58,39.97,844.52,60.91,1.06,7.39,61.62,0.27,1.44,1.44,58.33,74.84,13.9,0.36,0.8,27.0,1336.93
951,0,0.0,1.0,0.0,1.0,0.0,1.0,90.0,,,,1.0,0.0,1.0,1.0,1.0,6.6,283.8,1299.0,20361.0,16940.0,0.0,0.0,86.5,30.6,52.3,0.583333333,6.9758064520000005,4.217741935,2.467741935,12.4,91.6,23.4,65.8,0.35562309999999997,10.77647059,7.741176471,2.752941176,8.5,88.6,21.4,65.0,0.32917532899999996,7.771929825,5.701754386,1.877192982,11.4,14.9,10.7,18.2,6.2,11.3,0.548672566,2.7,6.740740741000001,2.296296296,4.185185185,84.4,94.4,34.7,59.5,0.583193277,3.1,99.1,74.7,23.1,3.233766234,0.5,99.6,73.3,25.5,2.8745098039999997,0.0935,16.3,3320,2030,400,210,2280.0,1910.0,110.0,10.0,1280.0,1060.0,70.0,30.0,1.04,0.54,1.88,24.68,0.28,0.7,0.11,5.22,7.83,0.4,0.25,0.24,10.74,205.08,,0.54,2.68,24.68,0.28,0.7,0.11,20.01,121.65,7.77,0.25,0.33,9.52,212.27,6.08,0.54,2.4,26.12,0.36,0.71,0.12,43.84,71.66,6.2,0.25,0.27,10.17,282.49,,,,,,,,,,,,,,
954,0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,56.8,6.8,8.352941176,1.0,0.0,1.0,1.0,3.0,7.4,296.8,1649.0,3770.0,170068.0,1.0,1.0,91.3,42.6,47.2,0.902877698,11.13414634,5.756097561,5.195121951,8.2,93.7,42.8,49.6,0.867021277,19.12244898,10.12244898,8.734693878,4.9,96.7,27.4,68.9,0.39473684200000003,35.81481481,25.51851852,10.14814815,2.7,918.9,91.0,41.7,18.7,21.5,0.869767442,5.3,7.867924528,3.528301887,4.056603774,89.1,95.0,43.2,51.0,0.8470588240000001,0.9,99.4,53.6,45.5,1.178021978,0.0,99.4,52.3,46.8,1.117521368,0.0,35.0,4810,3540,660,520,9220.0,7810.0,240.0,140.0,2530.0,2180.0,170.0,0.0,0.71,0.54,17.48,29.36,0.43,0.71,0.12,0.6,3.74,4.93,0.25,0.25,22.53,341.99,,0.54,20.53,38.44,2.02,0.95,0.12,20.31,21.06,58.96,0.25,0.31,26.54,513.36,2900.0,1.67,39.82,161.67,14.98,1.62,7.83,1472.0,1148.0,424.24,16.45,5.39,36.37,930.8,2018.99,0.54,58.8,530.26,17.74,2.72,27.07,1472.0,1148.0,706.98,20.9,9.37,37.95,4373.75
985,0,1.0,1.0,0.0,0.0,1.0,1.0,85.0,88.9,9.4,9.457446809,1.0,0.0,1.0,1.0,2.0,6.8,234.5,9605.0,6006.0,26012.0,1.0,1.0,83.9,40.0,40.7,0.981818182,5.746575342000001,2.787671233,2.7397260269999997,14.6,95.6,57.1,33.8,1.68852459,23.9,8.45,14.275,4.0,97.7,70.6,23.6,3.028571429,46.52380952,11.23809524,33.61904762,2.1,,,69.2,30.8,35.1,0.877492877,5.6,12.35714286,5.5,6.267857143,93.6,93.6,45.8,47.5,0.9642105259999999,2.5,99.8,53.1,46.4,1.1443965520000001,0.1,99.8,44.8,54.8,0.817518248,0.1,30.8,5600,4230,850,360,1080.0,820.0,100.0,40.0,350.0,100.0,130.0,40.0,1.12,0.54,2.21,23.36,0.29,0.71,0.12,8.45,18.1,0.99,0.25,0.28,13.33,751.75,3.27,0.54,2.58,23.36,0.29,0.71,0.12,2.98,47.01,1.07,0.25,0.28,8.65,788.08,24.44,0.54,3.39,27.29,0.29,0.71,0.12,8.97,63.93,5.75,0.25,0.49,10.46,807.92,115.25,0.54,6.37,56.29,0.29,0.71,0.12,29.58,105.35,45.08,0.25,0.76,15.81,1269.76
988,0,0.0,1.0,1.0,1.0,0.0,0.0,77.0,12.8,5.9,2.169491525,1.0,0.0,2.0,0.0,1.0,3.9,301.0,5300.0,3362.0,33468.0,0.0,1.0,57.5,29.8,26.7,1.115384615,2.3279352230000003,1.08097166,1.206477733,24.7,71.1,41.8,29.3,1.428571429,3.572864322,1.4723618090000001,2.100502513,19.9,,,,,,,,,762.1,64.0,27.8,14.1,12.7,1.11023622,11.0,2.5272727269999997,1.281818182,1.154545455,,,,,,,96.1,63.2,32.0,1.975,,99.6,51.1,48.1,1.062370062,,23.1,2650,1090,780,110,1090.0,1000.0,40.0,20.0,820.0,590.0,200.0,20.0,10.97,0.47,6.78,50.3,0.27,1.22,1.22,5.93,17.02,3.87,0.29,0.82,20.43,726.37,28.83,1.1,5.34,36.19,0.27,1.67,1.67,4.83,20.01,6.77,0.29,0.82,11.6,713.52,148.78,0.98,7.69,47.02,0.27,0.87,0.87,8.11,19.22,19.18,0.29,0.82,12.25,887.43,177.42,0.81,13.22,111.75,0.78,2.19,2.19,90.34,72.89,60.6,0.49,0.82,12.78,1389.2
